0,1,2,3,4,5,6,7,8
27.11.20 12:50:59,29765.00,29765.00,29765.00,29765.00,25,1575,29652.61,1753625.00
27.11.20 12:51:59,29666.00,29700.00,29666.00,29700.00,100,1575,29652.91,1753800.00
27.11.20 12:52:59,29701.30,29701.30,29701.30,29701.30,75,1575,29653.27,1753800.00
27.11.20 12:55:59,29689.75,29689.75,29689.75,29689.75,100,1575,29653.63,1738925.00
27.11.20 12:56:59,29696.30,29696.30,29696.30,29696.30,25,1575,29653.73,1742775.00
27.11.20 12:57:59,29670.00,29693.90,29670.00,29693.90,50,1625,29653.87,1742850.00
27.11.20 12:58:59,29700.00,29700.00,29700.00,29700.00,25,1625,29653.98,1742850.00
27.11.20 12:59:59,29701.05,29701.05,29701.05,29701.05,25,1600,29654.10,1744150.00
27.11.20 13:00:59,29690.00,29690.00,29690.00,29690.00,25,1600,29654.18,1743950.00
27.11.20 13:03:59,29715.00,29715.00,29715.00,29715.00,25,1625,29654.33,1745375.00
27.11.20 13:06:59,29750.00,29750.00,29750.00,29750.00,25,1625,29654.56,1749500.00
27.11.20 13:14:59,29656.75,29656.75,29656.75,29656.75,50,1625,29654.57,1731550.00
27.11.20 13:15:59,29600.00,29600.00,29599.30,29599.30,125,1625,29653.92,1730875.00
27.11.20 13:16:59,29617.65,29617.65,29617.65,29617.65,100,1625,29653.58,1730875.00
27.11.20 13:17:59,29635.00,29635.00,29635.00,29635.00,25,1625,29653.54,1722150.00
27.11.20 13:18:59,29647.00,29677.90,29647.00,29677.90,125,1675,29653.74,1722225.00
27.11.20 13:23:59,29640.00,29640.00,29640.00,29640.00,25,1750,29653.71,1731200.00
27.11.20 13:25:59,29646.00,29646.00,29646.00,29646.00,25,1750,29653.69,1738225.00
27.11.20 13:26:59,29657.35,29657.35,29657.35,29657.35,25,1750,29653.70,1738225.00
27.11.20 13:33:59,29625.00,29625.00,29600.00,29600.00,50,1750,29653.51,1746525.00
27.11.20 13:47:59,29700.00,29700.00,29700.00,29700.00,25,1700,29653.62,1747100.00
27.11.20 13:48:59,29751.00,29751.00,29751.00,29751.00,25,1700,29653.84,1749675.00
27.11.20 13:51:59,29751.00,29751.00,29751.00,29751.00,50,1700,29654.28,1763150.00
27.11.20 13:52:59,29751.00,29751.00,29751.00,29751.00,25,1700,29654.50,1763150.00
27.11.20 13:54:59,29680.00,29680.00,29680.00,29680.00,25,1750,29654.55,1765650.00
27.11.20 13:56:59,29691.70,29691.70,29691.70,29691.70,25,1750,29654.64,1765650.00
27.11.20 13:58:59,29691.70,29691.70,29675.00,29675.00,50,1750,29654.77,1762700.00
27.11.20 14:04:59,29656.35,29656.35,29656.35,29656.35,25,1775,29654.77,1762400.00
27.11.20 14:08:59,29652.25,29652.25,29652.25,29652.25,25,1750,29654.76,1759975.00
27.11.20 14:11:59,29680.00,29680.00,29680.00,29680.00,25,1725,29654.82,1760675.00
27.11.20 14:13:59,29711.00,29711.00,29711.00,29711.00,25,1725,29654.95,1755100.00
27.11.20 14:15:59,29680.00,29680.00,29680.00,29680.00,25,1750,29655.00,1756550.00
27.11.20 14:30:59,29700.00,29700.00,29700.00,29700.00,25,1750,29655.10,1757400.00
27.11.20 14:35:59,29730.00,29731.00,29730.00,29731.00,50,1775,29655.43,1756525.00
27.11.20 14:36:59,29740.00,29740.00,29735.15,29735.15,175,1800,29656.64,1757725.00
27.11.20 14:38:59,29710.00,29710.00,29710.00,29710.00,50,1800,29656.88,1757725.00
27.11.20 14:40:59,29715.45,29715.45,29715.45,29715.45,25,1950,29657.00,1754950.00
27.11.20 14:42:59,29720.00,29720.00,29696.35,29696.35,50,2000,29657.22,1755325.00
27.11.20 14:43:59,29695.00,29695.00,29695.00,29695.00,25,2000,29657.30,1755325.00
27.11.20 14:44:59,29650.00,29650.00,29631.00,29631.00,150,2000,29657.05,1755325.00
27.11.20 14:45:59,29568.25,29568.25,29531.25,29550.00,675,2250,29652.33,1730550.00
27.11.20 14:46:59,29505.00,29554.95,29505.00,29554.95,75,2250,29651.56,1730550.00
27.11.20 14:47:59,29555.00,29555.00,29555.00,29555.00,50,2250,29651.18,1730550.00
27.11.20 14:49:59,29576.20,29576.60,29576.20,29576.60,50,2325,29650.89,1723200.00
27.11.20 14:52:59,29617.85,29617.85,29617.85,29617.85,50,2350,29650.76,1720175.00
27.11.20 14:56:59,29700.00,29726.05,29700.00,29726.05,75,2325,29651.10,1723625.00
27.11.20 14:57:59,29700.70,29700.70,29700.70,29700.70,25,2300,29651.19,1719475.00
27.11.20 14:58:59,29710.00,29710.00,29710.00,29710.00,25,2300,29651.31,1719475.00
27.11.20 14:59:59,29710.00,29710.00,29710.00,29710.00,25,2300,29651.42,1719475.00
27.11.20 15:05:59,29732.00,29732.00,29732.00,29732.00,25,2325,29651.58,1721350.00
27.11.20 15:07:59,29751.00,29751.00,29750.00,29750.00,50,2325,29651.96,1720600.00
27.11.20 15:09:59,29697.00,29697.00,29697.00,29697.00,600,2300,29654.50,1724650.00
27.11.20 15:11:59,29705.00,29705.00,29699.55,29699.55,50,2300,29654.67,1724650.00
27.11.20 15:12:59,29721.35,29725.15,29721.35,29725.15,50,1975,29654.92,1704550.00
27.11.20 15:14:59,29702.25,29702.25,29702.25,29702.25,25,1975,29655.01,1704325.00
27.11.20 15:20:59,29720.00,29720.00,29720.00,29720.00,25,1950,29655.13,1674100.00
27.11.20 15:25:59,29707.00,29718.70,29707.00,29718.70,125,1950,29655.66,1642975.00
27.11.20 15:26:59,29700.00,29700.00,29700.00,29700.00,50,1950,29655.82,1642975.00
27.11.20 15:28:59,29684.40,29684.40,29684.40,29684.40,25,1900,29655.87,1623450.00
27.11.20 15:30:00,29677.20,29677.20,29677.20,29677.20,50,1900,29655.95,1623450.00
01.12.20 09:15:59,29726.65,29729.70,29726.65,29729.70,200,1825,29728.94,1512475.00
01.12.20 09:16:59,29685.00,29685.00,29683.35,29683.35,50,1825,29719.99,1512475.00
01.12.20 09:24:59,29621.10,29677.85,29621.10,29668.75,250,2075,29695.62,1571300.00
01.12.20 09:30:59,29685.90,29712.55,29685.90,29690.00,275,2275,29694.12,1587350.00
01.12.20 09:32:59,29690.00,29690.00,29684.65,29684.65,50,2325,29693.71,1595300.00
01.12.20 09:39:59,29700.00,29700.00,29700.00,29700.00,25,2350,29693.89,1619725.00
01.12.20 09:41:59,29713.85,29713.85,29713.85,29713.85,25,2325,29694.46,1632250.00
01.12.20 09:43:59,29703.55,29719.75,29700.00,29719.75,100,2325,29696.13,1632250.00
01.12.20 09:47:59,29719.00,29719.00,29719.00,29719.00,25,2275,29696.71,1655275.00
01.12.20 09:49:59,29700.00,29700.00,29697.35,29697.35,75,2275,29696.81,1655275.00
01.12.20 09:52:59,29740.15,29750.00,29740.15,29750.00,75,2375,29699.85,1655100.00
01.12.20 09:56:59,29728.00,29730.00,29728.00,29730.00,50,2450,29701.07,1667950.00
01.12.20 10:05:59,29705.70,29705.70,29705.70,29705.70,25,2450,29701.16,1679300.00
01.12.20 10:10:59,29703.10,29703.10,29703.10,29703.10,200,2450,29700.93,1678725.00
01.12.20 10:15:59,29723.35,29723.35,29722.40,29722.40,50,2650,29701.68,1681975.00
01.12.20 10:21:59,29720.25,29720.25,29720.25,29720.25,25,2700,29701.99,1689350.00
01.12.20 10:24:59,29742.00,29742.00,29742.00,29742.00,25,2700,29702.64,1696250.00
01.12.20 10:28:59,29749.35,29778.55,29749.35,29778.55,175,2700,29710.02,1697350.00
01.12.20 10:29:59,29772.20,29772.20,29772.20,29772.20,25,2600,29710.93,1702350.00
01.12.20 10:31:59,29787.25,29787.25,29787.25,29787.25,50,2600,29713.03,1702475.00
01.12.20 10:32:59,29772.25,29790.00,29772.25,29772.25,400,2600,29724.38,1716500.00
01.12.20 10:33:59,29790.00,29790.00,29790.00,29790.00,25,2600,29725.12,1716500.00
01.12.20 10:35:59,29823.00,29823.00,29823.00,29823.00,75,2300,29728.35,1716400.00
01.12.20 10:36:59,29856.65,29856.65,29839.95,29839.95,250,2300,29740.52,1716400.00
01.12.20 10:37:59,29824.00,29824.00,29819.50,29819.50,75,2300,29742.86,1716400.00
01.12.20 10:38:59,29820.45,29821.75,29820.45,29821.75,50,2150,29744.34,1733875.00
01.12.20 10:39:59,29830.00,29830.00,29830.00,29830.00,25,2150,29745.14,1733875.00
01.12.20 10:40:59,29830.00,29830.00,29830.00,29830.00,25,2150,29745.92,1733875.00
01.12.20 10:41:59,29830.00,29870.00,29830.00,29870.00,75,2150,29748.74,1748525.00
01.12.20 10:43:59,29884.35,29884.35,29884.35,29884.35,25,2150,29749.95,1748525.00
01.12.20 10:44:59,29877.85,29877.85,29877.85,29877.85,25,2175,29751.08,1775000.00
01.12.20 10:45:59,29900.00,29925.00,29900.00,29924.75,125,2175,29758.02,1775000.00
01.12.20 10:46:59,29912.90,29912.90,29912.90,29912.90,25,2175,29759.32,1775000.00
01.12.20 10:47:59,29911.50,29911.50,29875.50,29875.50,275,2150,29771.62,1805425.00
01.12.20 10:48:59,29911.00,29911.00,29911.00,29911.00,25,2150,29772.68,1805425.00
01.12.20 10:49:59,29915.00,29928.35,29915.00,29926.90,125,2150,29778.29,1805425.00
01.12.20 10:50:59,29926.00,29930.00,29926.00,29926.90,175,2075,29785.65,1822025.00
01.12.20 10:52:59,29910.00,29910.00,29910.00,29910.00,25,2075,29786.51,1822025.00
01.12.20 10:53:59,29910.00,29910.00,29910.00,29910.00,50,2150,29788.20,1830450.00
01.12.20 10:54:59,29950.00,29950.00,29950.00,29950.00,50,2150,29790.39,1830450.00
01.12.20 10:55:59,29945.05,29945.05,29931.70,29931.70,75,2150,29793.37,1830450.00
01.12.20 10:57:59,29930.20,29930.20,29930.00,29930.00,75,2250,29796.04,1834050.00
01.12.20 11:01:59,29913.50,29913.50,29913.50,29913.50,50,2300,29797.54,1825275.00
01.12.20 11:02:59,29913.05,29913.05,29913.00,29913.00,50,2300,29799.01,1825250.00
01.12.20 11:03:59,29902.85,29902.85,29902.85,29902.85,50,2300,29800.30,1825250.00
01.12.20 11:04:59,29908.05,29908.05,29908.05,29908.05,50,2300,29801.63,1825250.00
01.12.20 11:07:59,29917.25,29917.25,29917.25,29917.25,75,2350,29803.73,1821400.00
01.12.20 11:08:59,29920.00,29920.00,29915.00,29915.00,50,2375,29805.10,1821000.00
01.12.20 11:11:59,29900.00,29909.00,29900.00,29909.00,50,2400,29806.27,1823750.00
01.12.20 11:12:59,29914.70,29914.70,29914.70,29914.70,50,2400,29807.54,1823750.00
01.12.20 11:15:59,29920.00,29920.00,29920.00,29920.00,25,2475,29808.19,1825000.00
01.12.20 11:17:59,29920.00,29920.00,29920.00,29920.00,25,2450,29808.84,1826950.00
01.12.20 11:20:59,29873.60,29873.60,29873.60,29873.60,25,2475,29809.21,1826675.00
01.12.20 11:21:59,29879.75,29879.75,29879.75,29879.75,25,2475,29809.62,1826675.00
01.12.20 11:22:59,29878.90,29878.90,29878.90,29878.90,25,2475,29810.01,1826675.00
01.12.20 11:24:59,29872.00,29872.00,29872.00,29872.00,25,2500,29810.36,1824375.00
01.12.20 11:33:59,29872.00,29893.55,29872.00,29893.55,50,2525,29811.17,1801450.00
01.12.20 11:37:59,29883.80,29883.80,29883.80,29883.80,25,2525,29811.57,1797050.00
01.12.20 11:40:59,29880.00,29880.00,29880.00,29880.00,25,2525,29811.95,1791875.00
01.12.20 11:44:59,29898.25,29898.25,29898.25,29898.25,25,2500,29812.42,1788400.00
01.12.20 11:52:59,29898.25,29898.25,29898.25,29898.25,25,2500,29812.89,1787175.00
01.12.20 11:56:59,29900.65,29912.00,29900.65,29912.00,50,2525,29813.90,1789675.00
01.12.20 11:59:59,29919.00,29919.00,29919.00,29919.00,25,2525,29814.47,1792150.00
01.12.20 12:00:59,29919.00,29919.00,29919.00,29919.00,25,2525,29815.03,1792175.00
01.12.20 12:01:59,29919.85,29919.85,29919.85,29919.85,25,2525,29815.59,1792175.00
01.12.20 12:03:59,29900.00,29916.65,29900.00,29916.65,125,2550,29818.11,1791575.00
01.12.20 12:21:59,29896.00,29896.00,29896.00,29896.00,25,2575,29818.52,1798925.00
01.12.20 12:28:59,29822.95,29822.95,29766.25,29766.25,950,2575,29818.25,1799100.00
01.12.20 12:31:59,29826.20,29826.20,29826.20,29826.20,25,3175,29818.28,1760575.00
01.12.20 12:34:59,29830.15,29830.15,29830.15,29830.15,25,3150,29818.33,1756875.00
01.12.20 12:38:59,29825.10,29825.10,29825.10,29825.10,75,3175,29818.42,1756275.00
01.12.20 12:40:59,29800.00,29800.00,29800.00,29800.00,75,3250,29818.19,1756300.00
01.12.20 12:42:59,29760.00,29760.00,29760.00,29760.00,25,3275,29817.95,1744850.00
01.12.20 12:43:59,29760.00,29760.00,29760.00,29760.00,125,3275,29816.75,1744850.00
01.12.20 12:44:59,29770.00,29770.00,29770.00,29770.00,75,3275,29816.19,1742825.00
01.12.20 12:46:59,29800.00,29800.00,29800.00,29800.00,50,3225,29816.06,1742775.00
01.12.20 12:47:59,29800.00,29800.00,29800.00,29800.00,25,0,29816.00,
01.12.20 12:50:59,29801.85,29801.85,29801.85,29801.85,25,3175,29815.94,1739050.00
01.12.20 12:53:59,29801.85,29801.85,29801.85,29801.85,25,3200,29815.88,1737350.00
01.12.20 13:00:59,29800.00,29800.00,29800.00,29800.00,125,3200,29815.58,1739050.00
01.12.20 13:03:59,29801.00,29801.00,29801.00,29801.00,25,3200,29815.52,1739300.00
01.12.20 13:07:59,29835.00,29840.00,29835.00,29840.00,75,3225,29815.76,1743000.00
01.12.20 13:08:59,29865.00,29870.00,29865.00,29865.00,150,3225,29816.87,1740575.00
01.12.20 13:11:59,29860.00,29860.00,29857.50,29857.50,125,3300,29817.62,1736950.00
01.12.20 13:19:59,29853.40,29853.40,29853.40,29853.40,25,3200,29817.75,1733025.00
01.12.20 13:27:59,29848.95,29848.95,29848.95,29848.95,25,3225,29817.87,1735950.00
01.12.20 13:30:59,29800.00,29800.00,29750.00,29750.00,200,3250,29816.82,1736975.00
01.12.20 13:34:59,29791.10,29791.10,29791.10,29791.10,200,3425,29816.12,1733125.00
01.12.20 13:35:59,29790.00,29790.00,29790.00,29790.00,25,3425,29816.03,1733125.00
01.12.20 13:36:59,29809.00,29809.00,29809.00,29809.00,50,3425,29815.95,1737100.00
01.12.20 13:37:59,29829.45,29829.45,29829.45,29829.45,25,3650,29816.00,1737325.00
01.12.20 13:38:59,29849.00,29850.00,29849.00,29850.00,50,3650,29816.22,1737325.00
01.12.20 13:39:59,29906.00,29915.00,29906.00,29912.65,300,3600,29819.67,1737700.00
01.12.20 13:40:59,29876.90,29876.90,29876.90,29876.90,200,3600,29821.26,1737700.00
01.12.20 13:44:59,29850.00,29850.00,29850.00,29850.00,25,3150,29821.35,1728225.00
01.12.20 13:45:59,29840.00,29840.00,29840.00,29840.00,25,3175,29821.41,1719650.00
01.12.20 13:58:59,29880.00,29880.00,29880.00,29880.00,25,3150,29821.59,1732175.00
01.12.20 14:00:59,29900.00,29900.00,29900.00,29900.00,25,3150,29821.84,1734225.00
01.12.20 14:01:59,29930.00,29930.00,29908.75,29908.75,50,3150,29822.44,1734225.00
01.12.20 14:05:59,29897.55,29897.55,29897.55,29897.55,25,3150,29822.67,1742325.00
01.12.20 14:08:59,29909.00,29909.00,29909.00,29909.00,25,3175,29822.93,1742425.00
01.12.20 14:13:59,29955.95,29955.95,29955.95,29955.95,50,3200,29823.74,1755875.00
01.12.20 14:15:59,29955.95,29955.95,29955.95,29955.95,25,3200,29824.15,1765000.00
01.12.20 14:18:59,29955.00,29955.00,29955.00,29955.00,25,3200,29824.54,1767000.00
01.12.20 14:21:59,29945.05,29945.05,29925.00,29925.00,50,3225,29825.21,1772625.00
01.12.20 14:23:59,29955.55,29955.55,29955.55,29955.55,50,3225,29825.99,1772625.00
01.12.20 14:25:59,29955.55,29955.55,29955.55,29955.55,75,3300,29827.14,1773550.00
01.12.20 14:26:59,29956.60,29956.60,29956.60,29956.60,25,3300,29827.52,1773550.00
01.12.20 14:27:59,29916.65,29916.65,29916.65,29916.65,25,3300,29827.79,1779450.00
01.12.20 14:32:59,29906.00,29906.00,29906.00,29906.00,25,3300,29828.02,1782000.00
01.12.20 14:35:59,29950.00,29955.55,29950.00,29955.55,150,3325,29830.21,1783975.00
01.12.20 14:37:59,29936.10,29936.10,29936.10,29936.10,25,3275,29830.52,1791300.00
01.12.20 14:40:59,29960.00,29999.00,29960.00,29999.00,125,3275,29832.50,1789175.00
01.12.20 14:41:59,29985.70,29985.70,29985.70,29985.70,25,3275,29832.93,1789175.00
01.12.20 14:43:59,29980.00,29980.00,29980.00,29980.00,25,3275,29833.34,1782750.00
01.12.20 14:48:59,29986.75,29986.75,29980.00,29980.00,50,3275,29834.19,1784000.00
01.12.20 14:55:59,29978.60,29978.60,29978.60,29978.60,25,3300,29834.59,1781925.00
01.12.20 14:57:59,29980.00,29980.00,29980.00,29980.00,25,3300,29835.00,1781400.00
01.12.20 14:58:59,29997.00,30000.00,29997.00,30000.00,175,3300,29838.15,1781400.00
01.12.20 14:59:59,30011.30,30011.30,30011.30,30011.30,25,3300,29838.63,1781400.00
01.12.20 15:00:59,30029.50,30029.50,30029.50,30029.50,150,3375,29841.71,1778500.00
01.12.20 15:01:59,30000.00,30000.00,30000.00,30000.00,25,3375,29842.13,1778500.00
01.12.20 15:03:59,29970.00,29970.00,29970.00,29970.00,75,3550,29843.15,1777450.00
01.12.20 15:04:59,29975.00,29975.00,29975.00,29975.00,25,3550,29843.50,1777450.00
01.12.20 15:12:59,29950.00,29950.00,29950.00,29950.00,50,3525,29844.06,1758825.00
01.12.20 15:13:59,29950.00,29950.00,29950.00,29950.00,25,3525,29844.34,1758825.00
01.12.20 15:15:59,29907.00,29907.00,29891.50,29891.50,50,3550,29844.63,1724025.00
01.12.20 15:16:59,29891.00,29891.00,29891.00,29891.00,25,3550,29844.75,1724025.00
01.12.20 15:18:59,29891.00,29891.00,29891.00,29891.00,25,3500,29844.87,1710600.00
01.12.20 15:19:59,29891.50,29921.85,29891.50,29921.85,150,3500,29845.70,1710600.00
01.12.20 15:20:59,29921.85,29921.85,29921.85,29921.85,25,3500,29845.89,1710600.00
01.12.20 15:21:59,29943.70,29943.70,29943.70,29943.70,25,3400,29846.14,1674125.00
01.12.20 15:22:59,29956.90,29956.90,29954.60,29954.60,75,3400,29846.97,1674125.00
01.12.20 15:24:59,29915.00,29915.00,29915.00,29915.00,25,3500,29847.15,1645975.00
01.12.20 15:25:59,29915.00,29915.00,29913.60,29913.60,75,3500,29847.65,1645975.00
01.12.20 15:28:59,29905.00,29905.00,29905.00,29905.00,25,3525,29847.80,1625100.00
01.12.20 15:30:00,29903.75,29909.95,29902.80,29906.90,100,3525,29848.37,1625100.00
02.12.20 09:16:59,29847.70,29847.70,29843.60,29843.60,50,3625,29845.65,1567250.00
02.12.20 09:17:59,29825.00,29825.00,29825.00,29825.00,50,3625,29835.32,1604800.00
02.12.20 09:18:59,29825.00,29825.00,29810.00,29822.40,75,3700,29828.38,1604875.00
02.12.20 09:20:59,29801.00,29853.50,29801.00,29845.15,250,3750,29839.39,1625050.00
02.12.20 09:21:59,29870.00,29870.00,29870.00,29870.00,25,3750,29841.09,1625050.00
02.12.20 09:22:59,29870.00,29878.00,29870.00,29878.00,75,3750,29845.60,1625050.00
02.12.20 09:23:59,29878.00,29878.00,29867.85,29867.85,75,3900,29848.91,1643575.00
02.12.20 09:24:59,29850.00,29867.50,29830.45,29867.50,450,3900,29853.59,1643575.00
02.12.20 09:27:59,29814.15,29814.15,29814.15,29814.15,25,4325,29852.67,1653250.00
02.12.20 09:29:59,29814.50,29814.50,29808.60,29808.60,175,4475,29847.18,1667100.00
02.12.20 09:30:59,29805.65,29805.65,29800.00,29800.00,50,4475,29845.47,1667100.00
