0,1,2,3,4,5,6,7,8
29.05.20 10:38:59,9445.85,9450.00,9445.85,9450.00,225,5550,9404.61,10401825.00
29.05.20 10:39:59,9450.65,9450.65,9450.65,9450.65,150,5550,9405.40,10401825.00
29.05.20 10:40:59,9452.90,9464.00,9452.90,9463.95,1950,5550,9415.52,10401825.00
29.05.20 10:41:59,9455.15,9455.15,9455.15,9455.15,75,6750,9415.80,10432725.00
29.05.20 10:42:59,9462.60,9466.65,9462.60,9466.65,225,6750,9416.81,10432725.00
29.05.20 10:43:59,9458.00,9458.00,9458.00,9458.00,75,6750,9417.08,10432725.00
29.05.20 10:45:59,9458.00,9458.00,9457.15,9457.15,225,6750,9417.89,10469100.00
29.05.20 10:46:59,9464.00,9464.00,9464.00,9464.00,75,6750,9418.19,10469100.00
29.05.20 10:47:59,9450.80,9450.80,9450.80,9450.80,75,6975,9418.41,10459800.00
29.05.20 10:48:59,9450.25,9450.25,9450.25,9450.25,75,6975,9418.61,10459800.00
29.05.20 10:49:59,9440.00,9440.00,9440.00,9440.00,75,6975,9418.75,10459800.00
29.05.20 10:50:59,9438.35,9440.00,9438.35,9440.00,150,6975,9419.01,10421475.00
29.05.20 10:51:59,9435.00,9435.00,9435.00,9435.00,75,7125,9419.11,10421625.00
29.05.20 10:53:59,9444.95,9445.00,9444.95,9445.00,150,7125,9419.44,10415700.00
29.05.20 11:02:59,9445.00,9445.00,9445.00,9445.00,75,7050,9419.60,10422225.00
29.05.20 11:10:59,9450.95,9450.95,9450.95,9450.95,75,7050,9419.79,10517400.00
29.05.20 11:11:59,9445.00,9445.00,9445.00,9445.00,75,7050,9419.94,10592700.00
29.05.20 11:14:59,9455.00,9455.50,9455.00,9455.50,225,7125,9420.58,10596525.00
29.05.20 11:15:59,9452.40,9452.40,9452.40,9452.40,75,7050,9420.77,10082400.00
29.05.20 11:17:59,9452.40,9452.40,9452.40,9452.40,75,7050,9420.96,10607175.00
29.05.20 11:18:59,9453.00,9453.30,9453.00,9453.30,600,7125,9422.42,10607250.00
29.05.20 11:25:59,9452.20,9452.20,9452.20,9452.20,75,7125,9422.59,10615050.00
29.05.20 11:32:59,9460.00,9460.00,9460.00,9460.00,75,7200,9422.80,10668750.00
29.05.20 11:34:59,9469.85,9469.85,9469.85,9469.85,75,7275,9423.07,10669350.00
29.05.20 11:35:59,9473.60,9473.60,9473.60,9473.60,75,7275,9423.35,10692600.00
29.05.20 11:36:59,9470.00,9470.00,9470.00,9470.00,375,7275,9424.61,10691400.00
29.05.20 11:37:59,9460.00,9460.00,9460.00,9460.00,150,7275,9424.99,10691400.00
29.05.20 11:39:59,9455.00,9455.00,9455.00,9455.00,75,7575,9425.15,10689825.00
29.05.20 11:40:59,9455.00,9455.00,9455.00,9455.00,75,7575,9425.30,10689825.00
29.05.20 11:46:59,9428.80,9429.00,9428.80,9429.00,300,7575,9425.38,10648350.00
29.05.20 11:47:59,9429.00,9429.00,9429.00,9429.00,150,7575,9425.42,10604850.00
29.05.20 11:48:59,9427.80,9427.80,9427.80,9427.80,75,7575,9425.43,10604850.00
29.05.20 11:49:59,9427.35,9427.90,9427.35,9427.90,150,7575,9425.46,10604850.00
29.05.20 11:52:59,9424.45,9424.45,9424.45,9424.45,75,7800,9425.45,10636050.00
29.05.20 11:59:59,9425.00,9425.00,9424.80,9424.80,150,7875,9425.44,10721250.00
29.05.20 12:00:59,9410.00,9413.45,9410.00,9413.45,675,7875,9424.91,10721250.00
29.05.20 12:01:59,9411.25,9411.25,9411.25,9411.25,75,7875,9424.84,10721250.00
29.05.20 12:02:59,9407.35,9410.00,9407.35,9408.00,225,8325,9424.61,10682925.00
29.05.20 12:03:59,9401.50,9408.40,9400.95,9408.40,675,8325,9423.72,10682925.00
29.05.20 12:04:59,9405.35,9406.10,9399.35,9399.35,300,8325,9423.35,10682925.00
29.05.20 12:05:59,9406.45,9407.20,9406.45,9407.20,150,8550,9423.21,10657875.00
29.05.20 12:06:59,9407.20,9407.20,9407.20,9407.20,75,8550,9423.14,10657875.00
29.05.20 12:07:59,9410.00,9410.00,9410.00,9410.00,150,8550,9423.03,10657875.00
29.05.20 12:09:59,9412.90,9412.90,9408.75,9409.80,225,8700,9422.87,10659150.00
29.05.20 12:13:59,9420.00,9420.00,9420.00,9420.00,225,8700,9422.83,10670400.00
29.05.20 12:15:59,9414.80,9414.80,9414.80,9414.80,150,8925,9422.76,10676025.00
29.05.20 12:17:59,9427.15,9427.15,9427.15,9427.15,150,8925,9422.80,10678050.00
29.05.20 12:19:59,9424.85,9424.85,9424.85,9424.85,75,8850,9422.81,10677975.00
29.05.20 12:23:59,9417.15,9417.15,9417.15,9417.15,150,8850,9422.76,10808625.00
29.05.20 12:24:59,9426.20,9426.20,9426.20,9426.20,75,9000,9422.78,10808700.00
29.05.20 12:31:59,9414.60,9414.60,9414.60,9414.60,150,8925,9422.71,10812075.00
29.05.20 12:36:59,9419.90,9419.90,9419.90,9419.90,75,9000,9422.70,10833450.00
29.05.20 12:37:59,9423.00,9423.00,9423.00,9423.00,150,9000,9422.70,10833450.00
29.05.20 12:39:59,9423.00,9423.00,9416.35,9416.35,225,9075,9422.66,10838550.00
29.05.20 12:41:59,9420.35,9420.35,9415.40,9415.40,150,9150,9422.62,10323300.00
29.05.20 12:44:59,9410.45,9410.45,9410.45,9410.45,75,9150,9422.57,10847925.00
29.05.20 12:45:59,9412.70,9412.70,9412.70,9412.70,75,9300,9422.54,10848000.00
29.05.20 12:47:59,9423.35,9423.35,9423.35,9423.35,75,9300,9422.54,10851750.00
29.05.20 12:54:59,9437.40,9437.40,9437.40,9437.40,300,9300,9422.77,10869150.00
29.05.20 12:55:59,9437.40,9437.40,9437.40,9437.40,75,9300,9422.82,10869150.00
29.05.20 13:02:59,9436.30,9436.30,9436.30,9436.30,75,9375,9422.87,10884525.00
29.05.20 13:03:59,9438.45,9441.00,9438.45,9441.00,225,9450,9423.07,10890000.00
29.05.20 13:04:59,9440.00,9440.00,9440.00,9440.00,150,9450,9423.19,10890000.00
29.05.20 13:07:59,9440.00,9440.00,9440.00,9440.00,375,9525,9423.50,10867425.00
29.05.20 13:10:59,9435.00,9435.00,9435.00,9435.00,75,9900,9423.54,10872225.00
29.05.20 13:12:59,9425.00,9425.00,9425.00,9425.00,75,9900,9423.54,10839300.00
29.05.20 13:17:59,9425.00,9425.00,9425.00,9425.00,225,9975,9423.56,10845900.00
29.05.20 13:21:59,9425.00,9425.00,9425.00,9425.00,75,10050,9423.56,10871400.00
29.05.20 13:30:59,9433.00,9433.00,9433.00,9433.00,75,10125,9423.60,10900575.00
29.05.20 13:33:59,9433.00,9433.00,9433.00,9433.00,75,10200,9423.63,10920900.00
29.05.20 13:39:59,9440.00,9440.00,9440.00,9440.00,75,10275,9423.69,10981125.00
29.05.20 13:40:59,9440.00,9440.00,9440.00,9440.00,75,10275,9423.75,10981125.00
29.05.20 13:41:59,9435.20,9435.20,9435.20,9435.20,75,10275,9423.79,10981125.00
29.05.20 13:42:59,9440.00,9440.00,9440.00,9440.00,150,10350,9423.90,11013525.00
29.05.20 13:43:59,9442.00,9442.00,9442.00,9442.00,75,10350,9423.96,11013525.00
29.05.20 13:44:59,9442.00,9442.00,9442.00,9442.00,75,10350,9424.02,11013525.00
29.05.20 13:46:59,9442.00,9442.00,9442.00,9442.00,75,10500,9424.08,11056125.00
29.05.20 13:49:59,9449.95,9450.00,9449.95,9450.00,225,10500,9424.35,11110125.00
29.05.20 13:50:59,9444.45,9447.45,9444.45,9447.45,150,10500,9424.49,11110125.00
29.05.20 13:51:59,9452.00,9452.00,9452.00,9452.00,300,10725,9424.86,11155650.00
29.05.20 13:54:59,9441.25,9441.25,9436.10,9436.10,150,10875,9424.95,11190900.00
29.05.20 13:55:59,9439.40,9439.40,9439.40,9439.40,150,10875,9425.05,11190900.00
29.05.20 14:01:59,9442.60,9442.60,9442.60,9442.60,75,11100,9425.11,11220150.00
29.05.20 14:02:59,9449.50,9449.50,9449.50,9449.50,75,11100,9425.19,11220150.00
29.05.20 14:03:59,9451.25,9451.25,9451.25,9451.25,75,11100,9425.27,11246850.00
29.05.20 14:04:59,9455.00,9455.00,9455.00,9455.00,75,11100,9425.37,11246850.00
29.05.20 14:05:59,9460.25,9474.85,9460.25,9469.75,450,11100,9426.23,11246850.00
29.05.20 14:06:59,9479.25,9485.00,9479.25,9485.00,375,11475,9427.09,11311050.00
29.05.20 14:07:59,9479.15,9479.15,9479.15,9479.15,75,11475,9427.25,11311050.00
29.05.20 14:08:59,9480.00,9480.00,9480.00,9480.00,150,11475,9427.58,11311050.00
29.05.20 14:09:59,9482.20,9482.20,9482.20,9482.20,225,11475,9428.08,11386275.00
29.05.20 14:12:59,9467.50,9467.50,9467.50,9467.50,75,11850,9428.20,11426025.00
29.05.20 14:14:59,9478.20,9478.20,9478.20,9478.20,150,11850,9428.51,11426025.00
29.05.20 14:17:59,9473.00,9473.00,9473.00,9473.00,225,12000,9428.91,11435475.00
29.05.20 14:18:59,9476.00,9476.00,9473.55,9474.75,225,12075,9429.32,11454000.00
29.05.20 14:19:59,9479.70,9479.70,9479.70,9479.70,150,12075,9429.62,11454000.00
29.05.20 14:22:59,9479.70,9479.70,9479.70,9479.70,75,12150,9429.77,11493300.00
29.05.20 14:24:59,9475.95,9475.95,9475.95,9475.95,75,12225,9429.91,11537325.00
29.05.20 14:25:59,9470.10,9470.10,9470.10,9470.10,75,12225,9430.03,11537325.00
29.05.20 14:29:59,9445.00,9445.00,9445.00,9445.00,75,12300,9430.07,11511975.00
29.05.20 14:30:59,9450.00,9450.00,9450.00,9450.00,75,12300,9430.13,11500200.00
29.05.20 14:31:59,9450.00,9450.05,9450.00,9450.05,225,12450,9430.30,11500350.00
29.05.20 14:35:59,9450.05,9450.05,9450.05,9450.05,75,12600,9430.36,11504175.00
29.05.20 14:36:59,9455.00,9455.00,9455.00,9455.00,75,12675,9430.43,11523450.00
29.05.20 14:37:59,9458.00,9461.55,9458.00,9461.55,150,12675,9430.60,11523450.00
29.05.20 14:38:59,9461.55,9461.55,9461.55,9461.55,75,12675,9430.69,11523450.00
29.05.20 14:40:59,9470.10,9470.10,9470.10,9470.10,75,12900,9430.80,11539350.00
29.05.20 14:41:59,9470.10,9470.10,9470.10,9470.10,75,12900,9430.91,11539350.00
29.05.20 14:47:59,9480.15,9480.15,9480.15,9480.15,75,13050,9431.05,11579850.00
29.05.20 14:48:59,9479.85,9483.25,9479.85,9483.25,150,13200,9431.34,11616300.00
29.05.20 14:52:59,9479.70,9480.35,9479.70,9480.35,375,13200,9432.01,11640300.00
29.05.20 14:54:59,9472.40,9472.40,9472.40,9472.40,150,13200,9432.23,11666250.00
29.05.20 14:57:59,9470.00,9470.00,9470.00,9470.00,75,13350,9432.34,11656500.00
29.05.20 14:58:59,9470.00,9470.00,9470.00,9470.00,75,13275,9432.44,11656050.00
29.05.20 14:59:59,9470.15,9470.15,9470.15,9470.15,75,13275,9432.54,11656050.00
29.05.20 15:00:59,9480.00,9481.50,9480.00,9481.50,225,13500,9432.94,11650350.00
29.05.20 15:01:59,9484.80,9493.45,9484.80,9492.50,600,13500,9434.17,11650350.00
29.05.20 15:02:59,9495.00,9504.00,9495.00,9504.00,825,13500,9436.05,11650350.00
29.05.20 15:04:59,9510.00,9510.00,9505.35,9505.35,375,14175,9436.97,11612700.00
29.05.20 15:05:59,9505.35,9505.35,9505.00,9505.00,150,14175,9437.32,11612700.00
29.05.20 15:06:59,9500.00,9500.00,9500.00,9500.00,75,14625,9437.48,11601075.00
29.05.20 15:07:59,9505.65,9505.65,9498.40,9502.00,300,14625,9438.13,11601075.00
29.05.20 15:08:59,9502.00,9506.65,9502.00,9506.65,225,14625,9438.62,11601075.00
29.05.20 15:09:59,9498.55,9498.55,9498.55,9498.55,75,14925,9438.77,11616075.00
29.05.20 15:10:59,9496.05,9498.85,9495.60,9498.85,525,14925,9439.76,11616075.00
29.05.20 15:11:59,9505.00,9512.05,9505.00,9512.05,600,14925,9441.06,11616075.00
29.05.20 15:12:59,9508.35,9513.10,9507.65,9513.10,225,14925,9441.55,11604000.00
29.05.20 15:13:59,9509.45,9509.45,9509.45,9509.45,75,15525,9441.71,11604600.00
29.05.20 15:14:59,9503.75,9507.60,9503.75,9507.60,225,15525,9442.17,11604600.00
29.05.20 15:15:59,9507.60,9508.00,9504.35,9508.00,225,15600,9442.62,11608125.00
29.05.20 15:16:59,9508.60,9508.60,9501.30,9501.30,225,15600,9443.07,11608125.00
29.05.20 15:17:59,9505.40,9505.40,9500.25,9500.25,225,15600,9443.48,11608125.00
29.05.20 15:18:59,9501.40,9501.40,9501.40,9501.40,150,15750,9443.75,11574750.00
29.05.20 15:20:59,9501.40,9501.40,9493.90,9493.90,300,15750,9444.24,11574750.00
29.05.20 15:21:59,9500.00,9500.00,9500.00,9500.00,75,16125,9444.37,11583000.00
29.05.20 15:22:59,9500.00,9500.00,9494.70,9494.70,225,16125,9444.73,11583000.00
29.05.20 15:24:59,9493.95,9493.95,9493.95,9493.95,75,16125,9444.84,11511075.00
29.05.20 15:25:59,9496.65,9506.50,9496.65,9500.10,900,16350,9446.33,11511300.00
29.05.20 15:26:59,9500.10,9500.10,9500.10,9500.10,75,16350,9446.44,11511300.00
29.05.20 15:27:59,9491.00,9491.00,9491.00,9491.00,75,16350,9446.54,11470275.00
29.05.20 15:28:59,9491.00,9492.45,9490.20,9492.45,525,16950,9447.21,11470875.00
29.05.20 15:30:00,9497.00,9497.00,9490.00,9490.00,750,16950,9448.18,11470875.00
01.06.20 09:15:59,9647.70,9700.00,9647.70,9700.00,1275,17250,9670.51,10467825.00
01.06.20 09:16:59,9714.50,9719.95,9701.45,9701.45,1725,17250,9692.52,10467825.00
01.06.20 09:17:59,9710.40,9724.95,9710.40,9724.95,825,18300,9697.76,10563300.00
01.06.20 09:18:59,9725.00,9751.40,9725.00,9742.00,1125,18300,9706.19,10563300.00
01.06.20 09:19:59,9742.00,9748.00,9739.95,9748.00,600,18300,9710.25,10563300.00
01.06.20 09:20:59,9750.00,9757.85,9749.60,9757.85,525,19800,9713.86,10707975.00
01.06.20 09:21:59,9759.85,9759.85,9752.75,9752.75,375,19800,9716.35,10707975.00
01.06.20 09:22:59,9760.00,9760.00,9746.50,9746.50,300,19800,9718.02,10707975.00
01.06.20 09:23:59,9750.00,9750.00,9742.25,9742.25,225,20100,9718.96,10748025.00
01.06.20 09:24:59,9740.00,9740.00,9740.00,9740.00,150,20100,9719.41,10748025.00
01.06.20 09:25:59,9731.40,9731.40,9731.40,9731.40,75,20100,9719.53,10748025.00
01.06.20 09:26:59,9739.80,9740.00,9739.80,9740.00,225,20475,9720.15,10762575.00
01.06.20 09:27:59,9740.05,9740.05,9740.00,9740.00,225,20475,9720.73,10762575.00
01.06.20 09:28:59,9740.00,9740.00,9738.75,9738.75,300,20475,9721.45,10762575.00
01.06.20 09:29:59,9736.35,9736.35,9736.35,9736.35,75,20925,9721.59,10758600.00
01.06.20 09:30:59,9745.00,9750.00,9740.55,9750.00,375,20925,9722.66,10758600.00
01.06.20 09:31:59,9754.00,9767.90,9754.00,9767.90,525,20925,9724.85,10758600.00
01.06.20 09:32:59,9768.75,9787.00,9768.75,9780.80,525,21150,9727.83,10841550.00
01.06.20 09:33:59,9783.05,9789.95,9781.75,9789.95,300,21150,9729.61,10841550.00
01.06.20 09:34:59,9792.90,9792.90,9789.20,9789.20,450,21150,9732.29,10841550.00
01.06.20 09:35:59,9780.80,9780.80,9770.00,9770.00,375,21150,9733.87,10966200.00
01.06.20 09:36:59,9772.95,9772.95,9767.00,9767.00,225,21150,9734.62,10966200.00
01.06.20 09:37:59,9770.00,9770.00,9770.00,9770.00,75,21150,9734.87,10966200.00
01.06.20 09:38:59,9766.65,9766.65,9766.65,9766.65,75,21000,9735.09,11005500.00
01.06.20 09:39:59,9766.65,9773.25,9766.65,9768.45,525,21000,9736.65,11005500.00
01.06.20 09:40:59,9775.50,9775.50,9775.50,9775.50,75,21000,9736.91,11005500.00
01.06.20 09:41:59,9775.55,9775.55,9775.50,9775.50,225,21300,9737.64,11039325.00
01.06.20 09:42:59,9775.50,9775.50,9767.30,9767.30,150,21300,9738.07,11039325.00
01.06.20 09:43:59,9760.50,9761.25,9755.90,9761.25,375,21300,9738.76,11039325.00
01.06.20 09:44:59,9756.55,9756.55,9756.45,9756.50,225,21375,9739.08,11077875.00
01.06.20 09:45:59,9756.90,9765.00,9756.90,9760.20,225,21375,9739.46,11077875.00
01.06.20 09:46:59,9755.85,9766.50,9755.85,9766.50,150,21375,9739.71,11077875.00
01.06.20 09:47:59,9765.70,9765.70,9765.70,9765.70,75,21600,9739.86,11106000.00
01.06.20 09:48:59,9764.90,9764.90,9760.00,9760.00,150,21600,9740.12,11106000.00
01.06.20 09:49:59,9762.45,9771.20,9762.45,9766.00,375,21600,9740.83,11106000.00
01.06.20 09:50:59,9773.00,9775.00,9768.25,9775.00,300,21525,9741.53,11146275.00
01.06.20 09:51:59,9771.55,9780.00,9771.55,9778.20,225,21525,9742.09,11146275.00
01.06.20 09:52:59,9775.45,9775.45,9773.85,9773.85,225,21525,9742.61,11146275.00
01.06.20 09:53:59,9774.05,9774.05,9774.05,9774.05,75,21900,9742.77,11170350.00
01.06.20 09:55:59,9785.00,9786.80,9785.00,9786.80,150,21900,9743.22,11170350.00
01.06.20 09:56:59,9782.00,9782.00,9782.00,9782.00,75,21975,9743.42,11231550.00
01.06.20 09:57:59,9786.45,9786.45,9784.30,9784.30,150,21975,9743.84,11231550.00
01.06.20 09:58:59,9783.00,9783.05,9780.15,9783.05,225,21975,9744.42,11231550.00
01.06.20 09:59:59,9784.10,9784.10,9783.80,9783.80,150,22125,9744.81,11229525.00
01.06.20 10:00:59,9790.00,9799.00,9790.00,9797.65,600,22125,9746.72,11229525.00
01.06.20 10:01:59,9796.70,9796.70,9796.70,9796.70,75,22125,9746.96,11229525.00
01.06.20 10:02:59,9795.55,9795.55,9785.45,9790.75,300,22425,9747.77,11274600.00
01.06.20 10:03:59,9785.45,9785.45,9774.75,9784.00,300,22425,9748.40,11274600.00
01.06.20 10:04:59,9783.70,9783.70,9783.70,9783.70,225,22425,9748.88,11274600.00
01.06.20 10:06:59,9776.45,9776.45,9776.00,9776.00,150,22350,9749.12,11300250.00
01.06.20 10:07:59,9779.55,9780.00,9778.85,9780.00,300,22350,9749.66,11300250.00
01.06.20 10:08:59,9775.00,9776.20,9775.00,9776.20,150,22500,9749.88,11273850.00
01.06.20 10:09:59,9774.00,9774.00,9774.00,9774.00,225,22500,9750.20,11273850.00
01.06.20 10:10:59,9780.00,9782.05,9780.00,9782.05,225,22500,9750.59,11273850.00
01.06.20 10:11:59,9789.00,9789.00,9789.00,9789.00,75,22725,9750.75,11285100.00
01.06.20 10:12:59,9781.60,9781.60,9780.00,9780.00,150,22725,9751.00,11285100.00
01.06.20 10:14:59,9780.00,9780.00,9780.00,9780.00,75,22800,9751.13,11309550.00
01.06.20 10:15:59,9785.80,9785.80,9781.50,9781.50,1275,22800,9753.41,11309550.00
01.06.20 10:16:59,9780.05,9780.05,9777.00,9777.00,300,22800,9753.80,11309550.00
01.06.20 10:17:59,9773.05,9773.05,9773.05,9773.05,75,23325,9753.87,11345175.00
01.06.20 10:18:59,9772.00,9772.00,9772.00,9772.00,150,23325,9754.01,11345175.00
01.06.20 10:19:59,9770.00,9770.00,9770.00,9770.00,150,23325,9754.13,11345175.00
01.06.20 10:21:59,9773.00,9773.00,9773.00,9773.00,75,23400,9754.20,11366925.00
01.06.20 10:22:59,9768.75,9768.75,9768.75,9768.75,75,23400,9754.26,11366925.00
01.06.20 10:23:59,9775.00,9775.00,9775.00,9775.00,300,23400,9754.56,11388375.00
01.06.20 10:24:59,9775.00,9775.00,9775.00,9775.00,75,23400,9754.64,11388375.00
01.06.20 10:26:59,9774.50,9775.00,9774.50,9775.00,150,23550,9754.78,11400900.00
01.06.20 10:27:59,9775.00,9779.95,9775.00,9779.95,150,23550,9754.95,11400900.00
01.06.20 10:28:59,9780.00,9780.00,9780.00,9780.00,375,23550,9755.39,11400900.00
01.06.20 10:29:59,9789.75,9797.35,9789.75,9797.35,375,23850,9756.07,11436675.00
01.06.20 10:30:59,9797.35,9797.35,9790.20,9791.00,450,23850,9756.83,11436675.00
01.06.20 10:31:59,9791.00,9793.00,9791.00,9793.00,300,23850,9757.29,11436675.00
01.06.20 10:32:59,9787.60,9790.00,9787.60,9790.00,150,24525,9757.51,11445300.00
01.06.20 10:33:59,9787.60,9787.60,9787.60,9787.60,225,24525,9757.81,11445300.00
01.06.20 10:34:59,9780.70,9782.00,9780.70,9782.00,150,24525,9757.96,11445300.00
01.06.20 10:38:59,9770.00,9770.00,9770.00,9770.00,75,24750,9758.00,11385300.00
01.06.20 10:39:59,9779.00,9779.00,9779.00,9779.00,75,24750,9758.07,11385300.00
01.06.20 10:40:59,9781.65,9783.00,9781.65,9783.00,150,24750,9758.23,11385300.00
01.06.20 10:41:59,9780.00,9780.00,9780.00,9780.00,75,24750,9758.30,11389875.00
01.06.20 10:42:59,9779.10,9779.10,9779.10,9779.10,75,24900,9758.37,11390025.00
01.06.20 10:44:59,9787.00,9787.00,9787.00,9787.00,75,24975,9758.46,11414025.00
01.06.20 10:45:59,9788.95,9790.00,9788.95,9790.00,375,24975,9758.95,11414025.00
01.06.20 10:46:59,9790.00,9790.00,9790.00,9790.00,525,24975,9759.62,11414025.00
01.06.20 10:47:59,9788.00,9788.00,9785.65,9785.65,150,24975,9759.79,11427225.00
01.06.20 10:49:59,9793.10,9793.10,9793.10,9793.10,75,25875,9759.89,11428125.00
01.06.20 10:50:59,9793.00,9793.00,9793.00,9793.00,75,25875,9760.00,11452275.00
01.06.20 10:51:59,9795.65,9798.00,9795.65,9798.00,450,25875,9760.66,11452275.00
01.06.20 10:52:59,9800.00,9809.00,9800.00,9807.25,1200,25875,9762.59,11452275.00
01.06.20 10:53:59,9805.25,9805.25,9805.25,9805.25,75,27225,9762.71,11488050.00
01.06.20 10:54:59,9811.00,9811.00,9810.95,9810.95,225,27225,9763.12,11488050.00
01.06.20 10:56:59,9808.10,9808.10,9806.00,9806.00,225,27450,9763.49,11527725.00
01.06.20 10:57:59,9805.00,9805.00,9803.15,9803.15,225,27450,9763.84,11527725.00
01.06.20 10:58:59,9804.05,9804.05,9804.05,9804.05,75,27450,9763.95,11527725.00
01.06.20 10:59:59,9804.05,9809.00,9804.05,9809.00,225,27675,9764.30,11546100.00
01.06.20 11:00:59,9810.15,9810.15,9810.15,9810.15,75,27675,9764.42,11546100.00
01.06.20 11:01:59,9804.50,9804.50,9804.50,9804.50,75,27675,9764.53,11546100.00
01.06.20 11:04:59,9805.00,9805.00,9805.00,9805.00,150,27825,9764.76,11559000.00
01.06.20 11:06:59,9805.00,9805.00,9805.00,9805.00,75,27975,9764.87,11571525.00
